text,label
An unverified vlog claimed that a television chef teleported across continents by tuning pyramids with headphones on an encrypted group according to an unverifiable social media screenshot.,fake
A viral meme claimed that a tech billionaire printed unlimited money by installing secret crystals on a hidden forum a rumour circulating on fringe forums claimed.,fake
The European Central Bank announced a coordinated vaccination drive in the Eurozone to modernise cross-border logistics by the end of 2025 as recorded in the public minutes.,real
The World Health Organization confirmed a satellite monitoring mission in East Africa to support rural clinics by Q3 2026 the ministry detailed in its release.,real
The European Central Bank announced a resilience funding program in the Eurozone to modernise cross-border logistics by the end of 2025 the regulator confirmed in today's briefing.,real
An unverified vlog claimed that a famous pop star cured every disease by installing secret crystals on a disappearing story the hoax blog concluded.,fake
An anonymous chain email claimed that a tech billionaire teleported across continents by whispering to moonlight on a hidden forum according to an unverifiable social media screenshot.,fake
The European Central Bank approved a trade facilitation framework in the Eurozone to improve disaster forecasting by the upcoming fiscal year the ministry detailed in its release.,real
An anonymous chain email claimed that a television chef teleported across continents by installing secret crystals on an encrypted group the hoax blog concluded.,fake
A spam news app reported oceans turned into anti-gravity gel after two comets colliding in the Pacific Ocean according to an unverifiable social media screenshot.,fake
The World Health Organization expanded a coordinated vaccination drive in Latin America to stabilise commodity markets by the upcoming fiscal year as recorded in the public minutes.,real
